Brand,Main_Category,Sub_Category,Source_URL,Model_Name,Variant_Description,SKU,MRP,Selling_Price,Dealer_Price,Product_Description,Image_URL,Color_Variant,Size,Warranty,Datasheet_URL,Certifications,BIS_Registration,Country_of_Origin,HSN_Code
Havells,Fans,exhaust-fans,https://havells.com/fans/domestic-exhaust-fans/ventilair-dx-plastic-domestic-exhaust-fan-fhvvedxowh06-c.html?sweep_size=2911,,200 mm,SKUFHVVEDXOWH08,2530,1499,N/A,,https://havells.com/media/catalog/product/cache/844a913d283fe95e56e39582c5f2767b/import/fans/FHVVEDXOWH08.jpg,,200 mm,N/A,N/A,"CE, ce, Ce, bee, isi, ISI, ul",onsWashing,India,N/A
Havells,Fans,exhaust-fans,https://havells.com/fans/domestic-exhaust-fans/ventilair-dx-plastic-domestic-exhaust-fan-fhvvedxowh06-c.html?sweep_size=2913,,250 mm,SKUFHVVEDXOWH10,2740,1599,N/A,,https://havells.com/media/catalog/product/cache/844a913d283fe95e56e39582c5f2767b/f/h/fhvvedxowh10_1__5.jpg,,250 mm,N/A,N/A,"CE, ce, Ce, bee, isi, ISI, ul",onsWashing,India,N/A
Havells,Fans,exhaust-fans,https://havells.com/fans/domestic-exhaust-fans/ventilair-dsp-metal-domestic-exhaust-fan-fhvvemtdbs12-c.html?sweep_size=2912,,230 mm,SKUFHVVEMTDBS09,2350,1449,N/A,,https://havells.com/media/catalog/product/cache/844a913d283fe95e56e39582c5f2767b/import/fans/FHVVEMTDBS09.jpg,,230 mm,N/A,N/A,"CE, ce, Ce, bee, isi, ISI, ul",onsWashing,India,N/A
Havells,Fans,exhaust-fans,https://havells.com/fans/domestic-exhaust-fans/ventilair-dsp-metal-domestic-exhaust-fan-fhvvemtdbs12-c.html?sweep_size=2914,,300 mm,SKUFHVVEMTDBS12,2940,1799,N/A,,https://havells.com/media/catalog/product/cache/844a913d283fe95e56e39582c5f2767b/import/fans/FHVVEMTDBS12.jpg,,300 mm,N/A,N/A,"CE, ce, Ce, bee, isi, ISI, ul",onsWashing,India,N/A
Havells,Fans,exhaust-fans,https://havells.com/fans/domestic-exhaust-fans/ventilair-db-metal-domestic-exhaust-fan-fhvvemtdbb12-c.html?sweep_size=2912,,230 mm,SKUFHVVEMTDBB09,3400,2099,N/A,,https://havells.com/media/catalog/product/cache/844a913d283fe95e56e39582c5f2767b/import/fans/FHVVEMTDBB09.jpg,,230 mm,N/A,N/A,"CE, ce, Ce, bee, isi, ISI, ul",onsWashing,India,N/A
Havells,Fans,exhaust-fans,https://havells.com/fans/domestic-exhaust-fans/ventilair-db-metal-domestic-exhaust-fan-fhvvemtdbb12-c.html?sweep_size=2914,,300 mm,SKUFHVVEMTDBB12,4130,2549,N/A,,https://havells.com/media/catalog/product/cache/844a913d283fe95e56e39582c5f2767b/import/fans/FHVVEMTDBB12.jpg,,300 mm,N/A,N/A,"CE, ce, Ce, bee, isi, ISI, ul",onsWashing,India,N/A
Havells,Fans,exhaust-fans,https://havells.com/fans/domestic-exhaust-fans/dsp-ventilation-domestic-exhaust-fan-fhvvemtbrn12-c.html?sweep_size=2912,,230 mm,SKUFHVVEMTBRN09,2350,1449,N/A,,https://havells.com/media/catalog/product/cache/844a913d283fe95e56e39582c5f2767b/d/s/dsp_main.jpg,,230 mm,N/A,N/A,"CE, ce, Ce, bee, isi, ISI, ul",onsWashing,India,N/A
Havells,Fans,exhaust-fans,https://havells.com/fans/domestic-exhaust-fans/dsp-ventilation-domestic-exhaust-fan-fhvvemtbrn12-c.html?sweep_size=2914,,300 mm,SKUFHVVEMTBRN12,2940,1799,N/A,,https://havells.com/media/catalog/product/cache/844a913d283fe95e56e39582c5f2767b/d/s/dsp_main_1.jpg,,300 mm,N/A,N/A,"CE, ce, Ce, bee, isi, ISI, ul",onsWashing,India,N/A
Havells,Fans,exhaust-fans,https://havells.com/catalog/product/view/id/121963/s/ventilair-dxz-neo-domestic-exhaust-fan-fhvvidzwht06/category/64/?sweep_size=2909,,150 mm,SKUFHVVIDZWHT06,1790,1140,N/A,,https://havells.com/media/catalog/product/cache/844a913d283fe95e56e39582c5f2767b/d/x/dxz_main_3__1.jpg,,150 mm,N/A,N/A,"CE, ce, Ce, isi, ISI, ul",onsWashing,India,N/A
Havells,Fans,exhaust-fans,https://havells.com/catalog/product/view/id/121963/s/ventilair-dxz-neo-domestic-exhaust-fan-fhvvidzwht06/category/64/?sweep_size=2911,,200 mm,SKUFHVVIDZWHT06,1790,1140,N/A,,https://havells.com/media/catalog/product/cache/844a913d283fe95e56e39582c5f2767b/d/x/dxz_main_3__1.jpg,,200 mm,N/A,N/A,"CE, ce, Ce, isi, ISI, ul",onsWashing,India,N/A
Havells,Fans,exhaust-fans,https://havells.com/catalog/product/view/id/121963/s/ventilair-dxz-neo-domestic-exhaust-fan-fhvvidzwht06/category/64/?sweep_size=2913,,250 mm,SKUFHVVIDZWHT06,1790,1140,N/A,,https://havells.com/media/catalog/product/cache/844a913d283fe95e56e39582c5f2767b/d/x/dxz_main_3__1.jpg,,250 mm,N/A,N/A,"CE, ce, Ce, isi, ISI, ul",onsWashing,India,N/A
Havells,Fans,exhaust-fans,https://havells.com/catalog/product/view/id/121962/s/ventilair-dsp-domestic-exhaust-fan-fhvvemtdbs06/category/64/?sweep_size=2909,,150 mm,SKUFHVVEMTDBS06,2180,1390,N/A,,https://havells.com/media/catalog/product/cache/844a913d283fe95e56e39582c5f2767b/f/h/fhvvemtdbs06_main.jpg,,150 mm,N/A,N/A,"CE, ce, Ce, isi, ISI, ul",onsWashing,India,N/A
Havells,Fans,exhaust-fans,https://havells.com/catalog/product/view/id/121962/s/ventilair-dsp-domestic-exhaust-fan-fhvvemtdbs06/category/64/?sweep_size=2911,,200 mm,SKUFHVVEMTDBS06,2180,1390,N/A,,https://havells.com/media/catalog/product/cache/844a913d283fe95e56e39582c5f2767b/f/h/fhvvemtdbs06_main.jpg,,200 mm,N/A,N/A,"CE, ce, Ce, isi, ISI, ul",onsWashing,India,N/A
Havells,Fans,exhaust-fans,https://havells.com/catalog/product/view/id/121962/s/ventilair-dsp-domestic-exhaust-fan-fhvvemtdbs06/category/64/?sweep_size=2913,,250 mm,SKUFHVVEMTDBS06,2180,1390,N/A,,https://havells.com/media/catalog/product/cache/844a913d283fe95e56e39582c5f2767b/f/h/fhvvemtdbs06_main.jpg,,250 mm,N/A,N/A,"CE, ce, Ce, isi, ISI, ul",onsWashing,India,N/A
Havells,Fans,exhaust-fans,https://havells.com/catalog/product/view/id/96152/s/ventilair-lx-domestic-exhaust-fan-fhvvelxwht06/category/64/?sweep_size=2909,,150 mm,SKUFHVVELXWHT06,2380,1510,N/A,,https://havells.com/media/catalog/product/cache/844a913d283fe95e56e39582c5f2767b/l/x/lx_main.jpg,,150 mm,N/A,N/A,"CE, ce, Ce, isi, ISI, ul",onsWashing,India,N/A
Havells,Fans,exhaust-fans,https://havells.com/catalog/product/view/id/96152/s/ventilair-lx-domestic-exhaust-fan-fhvvelxwht06/category/64/?sweep_size=2911,,200 mm,SKUFHVVELXWHT06,2380,1510,N/A,,https://havells.com/media/catalog/product/cache/844a913d283fe95e56e39582c5f2767b/l/x/lx_main.jpg,,200 mm,N/A,N/A,"CE, ce, Ce, isi, ISI, ul",onsWashing,India,N/A
Havells,Fans,exhaust-fans,https://havells.com/catalog/product/view/id/96152/s/ventilair-lx-domestic-exhaust-fan-fhvvelxwht06/category/64/?sweep_size=2913,,250 mm,SKUFHVVELXWHT06,2380,1510,N/A,,https://havells.com/media/catalog/product/cache/844a913d283fe95e56e39582c5f2767b/l/x/lx_main.jpg,,250 mm,N/A,N/A,"CE, ce, Ce, isi, ISI, ul",onsWashing,India,N/A
Havells,Fans,exhaust-fans,https://havells.com/fans/domestic-exhaust-fans/hush-ventilation-domestic-exhaust-fan-fhvvehuwht04.html?sweep_size=2909,,150 mm,SKUFHVVEHUWHT04,2020,1199,N/A,,https://havells.com/media/catalog/product/cache/844a913d283fe95e56e39582c5f2767b/f/h/fhvvehuwht04_1.jpg,,150 mm,N/A,N/A,"CE, ce, Ce, bee, isi, ISI, ul",onsWashing,India,N/A
Havells,Fans,exhaust-fans,https://havells.com/fans/domestic-exhaust-fans/hush-ventilation-domestic-exhaust-fan-fhvvehuwht04.html?sweep_size=2911,,200 mm,SKUFHVVEHUWHT04,2020,1199,N/A,,https://havells.com/media/catalog/product/cache/844a913d283fe95e56e39582c5f2767b/f/h/fhvvehuwht04_1.jpg,,200 mm,N/A,N/A,"CE, ce, Ce, bee, isi, ISI, ul",onsWashing,India,N/A
Havells,Fans,exhaust-fans,https://havells.com/fans/domestic-exhaust-fans/hush-ventilation-domestic-exhaust-fan-fhvvehuwht04.html?sweep_size=2913,,250 mm,SKUFHVVEHUWHT04,2020,1199,N/A,,https://havells.com/media/catalog/product/cache/844a913d283fe95e56e39582c5f2767b/f/h/fhvvehuwht04_1.jpg,,250 mm,N/A,N/A,"CE, ce, Ce, bee, isi, ISI, ul",onsWashing,India,N/A
Havells,Fans,exhaust-fans,https://havells.com/fans/domestic-exhaust-fans/ventilair-dx-domestic-exhaust-fan-fhvvedxblk08.html?sweep_size=2909,,150 mm,SKUFHVVEDXBLK08,2530,1600,N/A,,https://havells.com/media/catalog/product/cache/844a913d283fe95e56e39582c5f2767b/v/e/ventilair_dx_main_1.jpg,,150 mm,N/A,N/A,"CE, ce, Ce, isi, ISI, ul",onsWashing,India,N/A
Havells,Fans,exhaust-fans,https://havells.com/fans/domestic-exhaust-fans/ventilair-dx-domestic-exhaust-fan-fhvvedxblk08.html?sweep_size=2911,,200 mm,SKUFHVVEDXBLK08,2530,1600,N/A,,https://havells.com/media/catalog/product/cache/844a913d283fe95e56e39582c5f2767b/v/e/ventilair_dx_main_1.jpg,,200 mm,N/A,N/A,"CE, ce, Ce, isi, ISI, ul",onsWashing,India,N/A
Havells,Fans,exhaust-fans,https://havells.com/fans/domestic-exhaust-fans/ventilair-dx-domestic-exhaust-fan-fhvvedxblk08.html?sweep_size=2913,,250 mm,SKUFHVVEDXBLK08,2530,1600,N/A,,https://havells.com/media/catalog/product/cache/844a913d283fe95e56e39582c5f2767b/v/e/ventilair_dx_main_1.jpg,,250 mm,N/A,N/A,"CE, ce, Ce, isi, ISI, ul",onsWashing,India,N/A
Havells,Fans,exhaust-fans,https://havells.com/catalog/product/view/id/44450/s/ventilair-dx-domestic-exhaust-fan-fhvvedxblk06/category/64/?sweep_size=2909,,150 mm,SKUFHVVEDXBLK06,2280,1440,N/A,,https://havells.com/media/catalog/product/cache/844a913d283fe95e56e39582c5f2767b/v/e/ventilair_dx_main.jpg,,150 mm,N/A,N/A,"CE, ce, Ce, isi, ISI, ul",onsWashing,India,N/A
Havells,Fans,exhaust-fans,https://havells.com/catalog/product/view/id/44450/s/ventilair-dx-domestic-exhaust-fan-fhvvedxblk06/category/64/?sweep_size=2911,,200 mm,SKUFHVVEDXBLK06,2280,1440,N/A,,https://havells.com/media/catalog/product/cache/844a913d283fe95e56e39582c5f2767b/v/e/ventilair_dx_main.jpg,,200 mm,N/A,N/A,"CE, ce, Ce, isi, ISI, ul",onsWashing,India,N/A
Havells,Fans,exhaust-fans,https://havells.com/catalog/product/view/id/44450/s/ventilair-dx-domestic-exhaust-fan-fhvvedxblk06/category/64/?sweep_size=2913,,250 mm,SKUFHVVEDXBLK06,2280,1440,N/A,,https://havells.com/media/catalog/product/cache/844a913d283fe95e56e39582c5f2767b/v/e/ventilair_dx_main.jpg,,250 mm,N/A,N/A,"CE, ce, Ce, isi, ISI, ul",onsWashing,India,N/A
Havells,Fans,exhaust-fans,https://havells.com/fans/domestic-exhaust-fans/ventilair-zxc-roof-mounting-domestic-exhaust-fan-fhvvedcwht04.html?sweep_size=2909,,150 mm,SKUFHVVEDCWHT04,4330,2750,N/A,,https://havells.com/media/catalog/product/cache/844a913d283fe95e56e39582c5f2767b/z/x/zxc_main.jpg,,150 mm,N/A,N/A,"CE, ce, Ce, isi, ISI, ul",onsWashing,India,N/A
Havells,Fans,exhaust-fans,https://havells.com/fans/domestic-exhaust-fans/ventilair-zxc-roof-mounting-domestic-exhaust-fan-fhvvedcwht04.html?sweep_size=2911,,200 mm,SKUFHVVEDCWHT04,4330,2750,N/A,,https://havells.com/media/catalog/product/cache/844a913d283fe95e56e39582c5f2767b/z/x/zxc_main.jpg,,200 mm,N/A,N/A,"CE, ce, Ce, isi, ISI, ul",onsWashing,India,N/A
Havells,Fans,exhaust-fans,https://havells.com/fans/domestic-exhaust-fans/ventilair-zxc-roof-mounting-domestic-exhaust-fan-fhvvedcwht04.html?sweep_size=2913,,250 mm,SKUFHVVEDCWHT04,4330,2750,N/A,,https://havells.com/media/catalog/product/cache/844a913d283fe95e56e39582c5f2767b/z/x/zxc_main.jpg,,250 mm,N/A,N/A,"CE, ce, Ce, isi, ISI, ul",onsWashing,India,N/A
Havells,Fans,exhaust-fans,https://havells.com/fans/domestic-exhaust-fans/thrill-air-dx-domestic-exhaust-fan-fhvtadxwht10.html?sweep_size=2909,,150 mm,SKUFHVTADXWHT10,2450,1550,N/A,,https://havells.com/media/catalog/product/cache/844a913d283fe95e56e39582c5f2767b/t/h/thrill_air_dx_main_2.jpg,,150 mm,N/A,N/A,"CE, ce, Ce, isi, ISI, ul",onsWashing,India,N/A
Havells,Fans,exhaust-fans,https://havells.com/fans/domestic-exhaust-fans/thrill-air-dx-domestic-exhaust-fan-fhvtadxwht10.html?sweep_size=2911,,200 mm,SKUFHVTADXWHT10,2450,1550,N/A,,https://havells.com/media/catalog/product/cache/844a913d283fe95e56e39582c5f2767b/t/h/thrill_air_dx_main_2.jpg,,200 mm,N/A,N/A,"CE, ce, Ce, isi, ISI, ul",onsWashing,India,N/A
Havells,Fans,exhaust-fans,https://havells.com/fans/domestic-exhaust-fans/thrill-air-dx-domestic-exhaust-fan-fhvtadxwht10.html?sweep_size=2913,,250 mm,SKUFHVTADXWHT10,2450,1550,N/A,,https://havells.com/media/catalog/product/cache/844a913d283fe95e56e39582c5f2767b/t/h/thrill_air_dx_main_2.jpg,,250 mm,N/A,N/A,"CE, ce, Ce, isi, ISI, ul",onsWashing,India,N/A
Havells,Fans,exhaust-fans,https://havells.com/catalog/product/view/id/89915/s/thrill-air-dx-domestic-exhaust-fan-fhvtadxwht08/category/64/?sweep_size=2909,,150 mm,SKUFHVTADXWHT08,2310,1460,N/A,,https://havells.com/media/catalog/product/cache/844a913d283fe95e56e39582c5f2767b/t/h/thrill_air_dx_main_1.jpg,,150 mm,N/A,N/A,"CE, ce, Ce, isi, ISI, ul",onsWashing,India,N/A
Havells,Fans,exhaust-fans,https://havells.com/catalog/product/view/id/89915/s/thrill-air-dx-domestic-exhaust-fan-fhvtadxwht08/category/64/?sweep_size=2911,,200 mm,SKUFHVTADXWHT08,2310,1460,N/A,,https://havells.com/media/catalog/product/cache/844a913d283fe95e56e39582c5f2767b/t/h/thrill_air_dx_main_1.jpg,,200 mm,N/A,N/A,"CE, ce, Ce, isi, ISI, ul",onsWashing,India,N/A
Havells,Fans,exhaust-fans,https://havells.com/catalog/product/view/id/89915/s/thrill-air-dx-domestic-exhaust-fan-fhvtadxwht08/category/64/?sweep_size=2913,,250 mm,SKUFHVTADXWHT08,2310,1460,N/A,,https://havells.com/media/catalog/product/cache/844a913d283fe95e56e39582c5f2767b/t/h/thrill_air_dx_main_1.jpg,,250 mm,N/A,N/A,"CE, ce, Ce, isi, ISI, ul",onsWashing,India,N/A
Havells,Fans,exhaust-fans,https://havells.com/fans/domestic-exhaust-fans/thrill-air-dx-domestic-exhaust-fan-fhvtadxwht06.html?sweep_size=2909,,150 mm,SKUFHVTADXWHT06,2090,1330,N/A,,https://havells.com/media/catalog/product/cache/844a913d283fe95e56e39582c5f2767b/t/h/thrill_air_dx_main.jpg,,150 mm,N/A,N/A,"CE, ce, Ce, isi, ISI, ul",onsWashing,India,N/A
Havells,Fans,exhaust-fans,https://havells.com/fans/domestic-exhaust-fans/thrill-air-dx-domestic-exhaust-fan-fhvtadxwht06.html?sweep_size=2911,,200 mm,SKUFHVTADXWHT06,2090,1330,N/A,,https://havells.com/media/catalog/product/cache/844a913d283fe95e56e39582c5f2767b/t/h/thrill_air_dx_main.jpg,,200 mm,N/A,N/A,"CE, ce, Ce, isi, ISI, ul",onsWashing,India,N/A
Havells,Fans,exhaust-fans,https://havells.com/fans/domestic-exhaust-fans/thrill-air-dx-domestic-exhaust-fan-fhvtadxwht06.html?sweep_size=2913,,250 mm,SKUFHVTADXWHT06,2090,1330,N/A,,https://havells.com/media/catalog/product/cache/844a913d283fe95e56e39582c5f2767b/t/h/thrill_air_dx_main.jpg,,250 mm,N/A,N/A,"CE, ce, Ce, isi, ISI, ul",onsWashing,India,N/A
Havells,Fans,exhaust-fans,https://havells.com/fans/domestic-exhaust-fans/ventilair-hush-domestic-exhaust-fan-fhvhuststf06.html?sweep_size=2909,,150 mm,SKUFHVHUSTSTF06,2780,1760,N/A,,https://havells.com/media/catalog/product/cache/844a913d283fe95e56e39582c5f2767b/h/u/hush_main_1__1.jpg,,150 mm,N/A,N/A,"CE, ce, Ce, isi, ISI, ul",onsWashing,India,N/A
Havells,Fans,exhaust-fans,https://havells.com/fans/domestic-exhaust-fans/ventilair-hush-domestic-exhaust-fan-fhvhuststf06.html?sweep_size=2911,,200 mm,SKUFHVHUSTSTF06,2780,1760,N/A,,https://havells.com/media/catalog/product/cache/844a913d283fe95e56e39582c5f2767b/h/u/hush_main_1__1.jpg,,200 mm,N/A,N/A,"CE, ce, Ce, isi, ISI, ul",onsWashing,India,N/A
Havells,Fans,exhaust-fans,https://havells.com/fans/domestic-exhaust-fans/ventilair-hush-domestic-exhaust-fan-fhvhuststf06.html?sweep_size=2913,,250 mm,SKUFHVHUSTSTF06,2780,1760,N/A,,https://havells.com/media/catalog/product/cache/844a913d283fe95e56e39582c5f2767b/h/u/hush_main_1__1.jpg,,250 mm,N/A,N/A,"CE, ce, Ce, isi, ISI, ul",onsWashing,India,N/A
Havells,Fans,exhaust-fans,https://havells.com/fans/domestic-exhaust-fans/ventilair-hush-domestic-exhaust-fan-fhvhustaww06.html?sweep_size=2909,,150 mm,SKUFHVHUSTAWW06,2780,1760,N/A,,https://havells.com/media/catalog/product/cache/844a913d283fe95e56e39582c5f2767b/h/u/hush_main_2_.jpg,,150 mm,N/A,N/A,"CE, ce, Ce, isi, ISI, ul",onsWashing,India,N/A
Havells,Fans,exhaust-fans,https://havells.com/fans/domestic-exhaust-fans/ventilair-hush-domestic-exhaust-fan-fhvhustaww06.html?sweep_size=2911,,200 mm,SKUFHVHUSTAWW06,2780,1760,N/A,,https://havells.com/media/catalog/product/cache/844a913d283fe95e56e39582c5f2767b/h/u/hush_main_2_.jpg,,200 mm,N/A,N/A,"CE, ce, Ce, isi, ISI, ul",onsWashing,India,N/A
Havells,Fans,exhaust-fans,https://havells.com/fans/domestic-exhaust-fans/ventilair-hush-domestic-exhaust-fan-fhvhustaww06.html?sweep_size=2913,,250 mm,SKUFHVHUSTAWW06,2780,1760,N/A,,https://havells.com/media/catalog/product/cache/844a913d283fe95e56e39582c5f2767b/h/u/hush_main_2_.jpg,,250 mm,N/A,N/A,"CE, ce, Ce, isi, ISI, ul",onsWashing,India,N/A
Havells,Fans,exhaust-fans,https://havells.com/fans/domestic-exhaust-fans/ventilair-zx-domestic-exhaust-fan-fhvhlzxwht06.html?sweep_size=2909,,150 mm,SKUFHVHLZXWHT06,2710,1740,N/A,,https://havells.com/media/catalog/product/cache/844a913d283fe95e56e39582c5f2767b/z/x/zx_main.jpg,,150 mm,N/A,N/A,"CE, ce, Ce, isi, ISI, ul",onsWashing,India,N/A
Havells,Fans,exhaust-fans,https://havells.com/fans/domestic-exhaust-fans/ventilair-zx-domestic-exhaust-fan-fhvhlzxwht06.html?sweep_size=2911,,200 mm,SKUFHVHLZXWHT06,2710,1740,N/A,,https://havells.com/media/catalog/product/cache/844a913d283fe95e56e39582c5f2767b/z/x/zx_main.jpg,,200 mm,N/A,N/A,"CE, ce, Ce, isi, ISI, ul",onsWashing,India,N/A
Havells,Fans,exhaust-fans,https://havells.com/fans/domestic-exhaust-fans/ventilair-zx-domestic-exhaust-fan-fhvhlzxwht06.html?sweep_size=2913,,250 mm,SKUFHVHLZXWHT06,2710,1740,N/A,,https://havells.com/media/catalog/product/cache/844a913d283fe95e56e39582c5f2767b/z/x/zx_main.jpg,,250 mm,N/A,N/A,"CE, ce, Ce, isi, ISI, ul",onsWashing,India,N/A
Havells,Fans,exhaust-fans,https://havells.com/fans/domestic-exhaust-fans/ventilair-dx-high-speed-domestic-exhaust-fan-fhvdxhswht08.html?sweep_size=2909,,150 mm,SKUFHVDXHSWHT08,3000,1900,N/A,,https://havells.com/media/catalog/product/cache/844a913d283fe95e56e39582c5f2767b/v/e/ventilair_dx_high_speed_domestic_exhaust_fan_main_1__3_1.jpg,,150 mm,N/A,N/A,"CE, ce, Ce, isi, ISI, ul",onsWashing,India,N/A
Havells,Fans,exhaust-fans,https://havells.com/fans/domestic-exhaust-fans/ventilair-dx-high-speed-domestic-exhaust-fan-fhvdxhswht08.html?sweep_size=2911,,200 mm,SKUFHVDXHSWHT08,3000,1900,N/A,,https://havells.com/media/catalog/product/cache/844a913d283fe95e56e39582c5f2767b/v/e/ventilair_dx_high_speed_domestic_exhaust_fan_main_1__3_1.jpg,,200 mm,N/A,N/A,"CE, ce, Ce, isi, ISI, ul",onsWashing,India,N/A
Havells,Fans,exhaust-fans,https://havells.com/fans/domestic-exhaust-fans/ventilair-dx-high-speed-domestic-exhaust-fan-fhvdxhswht08.html?sweep_size=2913,,250 mm,SKUFHVDXHSWHT08,3000,1900,N/A,,https://havells.com/media/catalog/product/cache/844a913d283fe95e56e39582c5f2767b/v/e/ventilair_dx_high_speed_domestic_exhaust_fan_main_1__3_1.jpg,,250 mm,N/A,N/A,"CE, ce, Ce, isi, ISI, ul",onsWashing,India,N/A
Havells,Fans,exhaust-fans,https://havells.com/fans/domestic-exhaust-fans/ventilair-dx-high-speed-domestic-exhaust-fan-fhvdxhswht06.html?sweep_size=2909,,150 mm,SKUFHVDXHSWHT06,2810,1780,N/A,,https://havells.com/media/catalog/product/cache/844a913d283fe95e56e39582c5f2767b/v/e/ventilair_dx_high_speed_domestic_exhaust_fan_main_1__3.jpg,,150 mm,N/A,N/A,"CE, ce, Ce, isi, ISI, ul",onsWashing,India,N/A
Havells,Fans,exhaust-fans,https://havells.com/fans/domestic-exhaust-fans/ventilair-dx-high-speed-domestic-exhaust-fan-fhvdxhswht06.html?sweep_size=2911,,200 mm,SKUFHVDXHSWHT06,2810,1780,N/A,,https://havells.com/media/catalog/product/cache/844a913d283fe95e56e39582c5f2767b/v/e/ventilair_dx_high_speed_domestic_exhaust_fan_main_1__3.jpg,,200 mm,N/A,N/A,"CE, ce, Ce, isi, ISI, ul",onsWashing,India,N/A
Havells,Fans,exhaust-fans,https://havells.com/fans/domestic-exhaust-fans/ventilair-dx-high-speed-domestic-exhaust-fan-fhvdxhswht06.html?sweep_size=2913,,250 mm,SKUFHVDXHSWHT06,2810,1780,N/A,,https://havells.com/media/catalog/product/cache/844a913d283fe95e56e39582c5f2767b/v/e/ventilair_dx_high_speed_domestic_exhaust_fan_main_1__3.jpg,,250 mm,N/A,N/A,"CE, ce, Ce, isi, ISI, ul",onsWashing,India,N/A
Havells,Fans,exhaust-fans,https://havells.com/fans/domestic-exhaust-fans/ventilair-ds-hs-reversible-domestic-exhaust-fan-fhvdsrepsg12.html?sweep_size=2909,,150 mm,SKUFHVDSREPSG12,3540,2099,N/A,,https://havells.com/media/catalog/product/cache/844a913d283fe95e56e39582c5f2767b/d/s/ds_main_1.jpg,,150 mm,N/A,N/A,"CE, ce, Ce, bee, isi, ISI, ul",onsWashing,India,N/A
Havells,Fans,exhaust-fans,https://havells.com/fans/domestic-exhaust-fans/ventilair-ds-hs-reversible-domestic-exhaust-fan-fhvdsrepsg12.html?sweep_size=2911,,200 mm,SKUFHVDSREPSG12,3540,2099,N/A,,https://havells.com/media/catalog/product/cache/844a913d283fe95e56e39582c5f2767b/d/s/ds_main_1.jpg,,200 mm,N/A,N/A,"CE, ce, Ce, bee, isi, ISI, ul",onsWashing,India,N/A
Havells,Fans,exhaust-fans,https://havells.com/fans/domestic-exhaust-fans/ventilair-ds-hs-reversible-domestic-exhaust-fan-fhvdsrepsg12.html?sweep_size=2913,,250 mm,SKUFHVDSREPSG12,3540,2099,N/A,,https://havells.com/media/catalog/product/cache/844a913d283fe95e56e39582c5f2767b/d/s/ds_main_1.jpg,,250 mm,N/A,N/A,"CE, ce, Ce, bee, isi, ISI, ul",onsWashing,India,N/A
Havells,Fans,exhaust-fans,https://havells.com/fans/domestic-exhaust-fans/ventilair-ds-hs-reversible-domestic-exhaust-fan-fhvdsrepsg09.html?sweep_size=2909,,150 mm,SKUFHVDSREPSG09,2930,1860,N/A,,https://havells.com/media/catalog/product/cache/844a913d283fe95e56e39582c5f2767b/d/s/ds_main.jpg,,150 mm,N/A,N/A,"CE, ce, Ce, bee, isi, ISI, ul",onsWashing,India,N/A
Havells,Fans,exhaust-fans,https://havells.com/fans/domestic-exhaust-fans/ventilair-ds-hs-reversible-domestic-exhaust-fan-fhvdsrepsg09.html?sweep_size=2911,,200 mm,SKUFHVDSREPSG09,2930,1860,N/A,,https://havells.com/media/catalog/product/cache/844a913d283fe95e56e39582c5f2767b/d/s/ds_main.jpg,,200 mm,N/A,N/A,"CE, ce, Ce, bee, isi, ISI, ul",onsWashing,India,N/A
Havells,Fans,exhaust-fans,https://havells.com/fans/domestic-exhaust-fans/ventilair-ds-hs-reversible-domestic-exhaust-fan-fhvdsrepsg09.html?sweep_size=2913,,250 mm,SKUFHVDSREPSG09,2930,1860,N/A,,https://havells.com/media/catalog/product/cache/844a913d283fe95e56e39582c5f2767b/d/s/ds_main.jpg,,250 mm,N/A,N/A,"CE, ce, Ce, bee, isi, ISI, ul",onsWashing,India,N/A
Havells,Fans,exhaust-fans,https://havells.com/fans/domestic-exhaust-fans/ventil-air-hush-plastic-domestic-exhaust-fan-fhvvehuwht06.html?sweep_size=2909,,150 mm,SKUFHVVEHUWHT06,2250,1349,N/A,,https://havells.com/media/catalog/product/cache/844a913d283fe95e56e39582c5f2767b/import/fans/FHVVEHUWHT06.jpg,,150 mm,N/A,N/A,"CE, ce, Ce, bee, isi, ISI, ul",onsWashing,India,N/A
Havells,Fans,exhaust-fans,https://havells.com/fans/domestic-exhaust-fans/ventil-air-hush-plastic-domestic-exhaust-fan-fhvvehuwht06.html?sweep_size=2911,,200 mm,SKUFHVVEHUWHT06,2250,1349,N/A,,https://havells.com/media/catalog/product/cache/844a913d283fe95e56e39582c5f2767b/import/fans/FHVVEHUWHT06.jpg,,200 mm,N/A,N/A,"CE, ce, Ce, bee, isi, ISI, ul",onsWashing,India,N/A
Havells,Fans,exhaust-fans,https://havells.com/fans/domestic-exhaust-fans/ventil-air-hush-plastic-domestic-exhaust-fan-fhvvehuwht06.html?sweep_size=2913,,250 mm,SKUFHVVEHUWHT06,2250,1349,N/A,,https://havells.com/media/catalog/product/cache/844a913d283fe95e56e39582c5f2767b/import/fans/FHVVEHUWHT06.jpg,,250 mm,N/A,N/A,"CE, ce, Ce, bee, isi, ISI, ul",onsWashing,India,N/A
