Brand,Main_Category,Sub_Category,Source_URL,Model_Name,Variant_Description,SKU,MRP,Selling_Price,Dealer_Price,Approx_Price,Product_Description,Image_URL,Capacity,Poles,Current_Rating_A,Breaking_Capacity_kA,Warranty,Datasheet_URL,Certifications,BIS_Registration,Country_of_Origin,HSN_Code,Product_URL
Havells,Switchgear_Protection,distribution-board,https://havells.com/home-electricals/switchgears/distribution-board/per-phase-isolation-vertical-4-tier-db-dhdptvpdrw12.html,,Standard,SKUDHDPTVPDRW12,22792.00,12218.00,N/A,N/A,"Key Features Application : Suitable for Domestic, Industrial and Commercial use Range : 2 W + 8 W & 2 W + 12 W Specification : IEC 61439-3, IS:13032 & IS:8623 Note: MRP includes the cost of Distribution Board only. MCB/Switches/Sockets/Other support modules cost extra. Disclaimer: Product images are for illustrative purposes and may differ from the actual product",https://havells.com/media/catalog/product/cache/844a913d283fe95e56e39582c5f2767b/import/Switchgear/DHDPTVPDRW12.jpg,,N/A,N/A,N/A,N/A,N/A,"ISI, ul, ce, isi, CE, Ce",onsWashing,India,N/A,
Havells,Switchgear_Protection,distribution-board,https://havells.com/home-electricals/switchgears/distribution-board/spn-single-door-qve-series-db-dhdpshosrw16.html,,Standard,SKUDHDPSHOSRW16,3041.00,1630.00,N/A,N/A,"Key Features Application : Suitable for Residential, commercial & Industrial use Range : 4 W, 6 W, 8 W, 12 W & 16 W Specification : IEC 61439-3, IS:13032 & IS:8623 Note: MRP includes the cost of Distribution Board only. MCB/Switches/Sockets/Other support modules cost extra. Disclaimer: Product images are for illustrative purposes and may differ from the actual product",https://havells.com/media/catalog/product/cache/844a913d283fe95e56e39582c5f2767b/s/p/spn_single_door_qve_series__db_main_4.jpg,,N/A,N/A,N/A,N/A,N/A,"ISI, ul, ce, isi, CE, Ce",onsWashing,India,N/A,
Havells,Switchgear_Protection,distribution-board,https://havells.com/home-electricals/switchgears/distribution-board/spn-single-door-qve-series-db-dhdpshosrw12.html,,Standard,SKUDHDPSHOSRW12,2459.00,1318.00,N/A,N/A,"Key Features Application : Suitable for Residential, commercial & Industrial use Range : 4 W, 6 W, 8 W, 12 W & 16 W Specification : IEC 61439-3, IS:13032 & IS:8623 Note: MRP includes the cost of Distribution Board only. MCB/Switches/Sockets/Other support modules cost extra. Disclaimer: Product images are for illustrative purposes and may differ from the actual product",https://havells.com/media/catalog/product/cache/844a913d283fe95e56e39582c5f2767b/s/p/spn_single_door_qve_series__db_main_3.jpg,,N/A,N/A,N/A,N/A,N/A,"ISI, ul, ce, isi, CE, Ce",onsWashing,India,N/A,
Havells,Switchgear_Protection,distribution-board,https://havells.com/home-electricals/switchgears/distribution-board/spn-single-door-qve-series-db-dhdpshosrw08.html,,Standard,SKUDHDPSHOSRW08,1812.00,972.00,N/A,N/A,"Key Features Application : Suitable for Residential, commercial & Industrial use Range : 4 W, 6 W, 8 W, 12 W & 16 W Specification : IEC 61439-3, IS:13032 & IS:8623 Note: MRP includes the cost of Distribution Board only. MCB/Switches/Sockets/Other support modules cost extra. Disclaimer: Product images are for illustrative purposes and may differ from the actual product",https://havells.com/media/catalog/product/cache/844a913d283fe95e56e39582c5f2767b/s/p/spn_single_door_qve_series__db_main_2.jpg,,N/A,N/A,N/A,N/A,N/A,"ISI, ul, ce, isi, CE, Ce",onsWashing,India,N/A,
Havells,Switchgear_Protection,distribution-board,https://havells.com/home-electricals/switchgears/distribution-board/spn-single-door-qve-series-db-dhdpshosrw06.html,,Standard,SKUDHDPSHOSRW06,1680.00,901.00,N/A,N/A,"Key Features Application : Suitable for Residential, commercial & Industrial use Range : 4 W, 6 W, 8 W, 12 W & 16 W Specification : IEC 61439-3, IS:13032 & IS:8623 Note: MRP includes the cost of Distribution Board only. MCB/Switches/Sockets/Other support modules cost extra. Disclaimer: Product images are for illustrative purposes and may differ from the actual product",https://havells.com/media/catalog/product/cache/844a913d283fe95e56e39582c5f2767b/s/p/spn_single_door_qve_series__db_main_1.jpg,,N/A,N/A,N/A,N/A,N/A,"ISI, ul, ce, isi, CE, Ce",onsWashing,India,N/A,
Havells,Switchgear_Protection,distribution-board,https://havells.com/home-electricals/switchgears/distribution-board/spn-single-door-qve-series-db-dhdpshosrw04.html,,Standard,SKUDHDPSHOSRW04,1516.00,813.00,N/A,N/A,"Key Features Application : Suitable for Residential, commercial & Industrial use Range : 4 W, 6 W, 8 W, 12 W & 16 W Specification : IEC 61439-3, IS:13032 & IS:8623 Note: MRP includes the cost of Distribution Board only. MCB/Switches/Sockets/Other support modules cost extra. Disclaimer: Product images are for illustrative purposes and may differ from the actual product",https://havells.com/media/catalog/product/cache/844a913d283fe95e56e39582c5f2767b/s/p/spn_single_door_qve_series__db_main.jpg,,N/A,N/A,N/A,N/A,N/A,"ISI, ul, ce, isi, CE, Ce",onsWashing,India,N/A,
Havells,Switchgear_Protection,distribution-board,https://havells.com/home-electricals/switchgears/distribution-board/spn-double-door-qve-series-db-dhdpshodrw16.html,,Standard,SKUDHDPSHODRW16,4897.00,2625.00,N/A,N/A,"Key Features Application : Suitable for Residential, commercial & Industrial use Range : 4 W, 6 W, 8 W, 12 W & 16 W Specification : IEC 61439-3, IS:13032 & IS:8623 Note: Product images are for illustrative purposes and may differ from the actual product",https://havells.com/media/catalog/product/cache/844a913d283fe95e56e39582c5f2767b/import/Switchgear/DHDPSHODRW16.jpg,,N/A,N/A,N/A,N/A,N/A,"ISI, ul, ce, isi, CE, Ce",onsWashing,India,N/A,
Havells,Switchgear_Protection,distribution-board,https://havells.com/home-electricals/switchgears/distribution-board/spn-double-door-qve-series-db-dhdpshodrw12.html,,Standard,SKUDHDPSHODRW12,3682.00,1974.00,N/A,N/A,"Key Features Application : Suitable for Residential, commercial & Industrial use Range : 4 W, 6 W, 8 W, 12 W & 16 W Specification : IEC 61439-3, IS:13032 & IS:8623 Note: Product images are for illustrative purposes and may differ from the actual product",https://havells.com/media/catalog/product/cache/844a913d283fe95e56e39582c5f2767b/import/Switchgear/DHDPSHODRW12.jpg,,N/A,N/A,N/A,N/A,N/A,"ISI, ul, ce, isi, CE, Ce",onsWashing,India,N/A,
Havells,Switchgear_Protection,distribution-board,https://havells.com/home-electricals/switchgears/distribution-board/spn-double-door-qve-series-db-dhdpshodrw08.html,,Standard,SKUDHDPSHODRW08,3033.00,1626.00,N/A,N/A,"Key Features Application : Suitable for Residential, commercial & Industrial use Range : 4 W, 6 W, 8 W, 12 W & 16 W Specification : IEC 61439-3, IS:13032 & IS:8623 Note: Product images are for illustrative purposes and may differ from the actual product",https://havells.com/media/catalog/product/cache/844a913d283fe95e56e39582c5f2767b/import/Switchgear/DHDPSHODRW08.jpg,,N/A,N/A,N/A,N/A,N/A,"ISI, ul, ce, isi, CE, Ce",onsWashing,India,N/A,
Havells,Switchgear_Protection,distribution-board,https://havells.com/home-electricals/switchgears/distribution-board/spn-double-door-qve-series-db-dhdpshodrw04.html,,Standard,SKUDHDPSHODRW04,2348.00,1259.00,N/A,N/A,"Key Features Application : Suitable for Residential, commercial & Industrial use Range : 4 W, 6 W, 8 W, 12 W & 16 W Specification : IEC 61439-3, IS:13032 & IS:8623 Note: Product images are for illustrative purposes and may differ from the actual product",https://havells.com/media/catalog/product/cache/844a913d283fe95e56e39582c5f2767b/import/Switchgear/DHDPSHODRW04.jpg,,N/A,N/A,N/A,N/A,N/A,"ISI, ul, ce, isi, CE, Ce",onsWashing,India,N/A,
Havells,Switchgear_Protection,distribution-board,https://havells.com/home-electricals/switchgears/distribution-board/spn-double-door-qve-series-db-dhdpshodpw16.html,,Standard,SKUDHDPSHODPW16,4484.00,2625.00,N/A,N/A,"Key Features Application : Suitable for Residential, commercial & Industrial use Range : 4 W, 6 W, 8 W, 12 W & 16 W Specification : IEC 61439-3, IS:13032 & IS:8623 Note: Product images are for illustrative purposes and may differ from the actual product",https://havells.com/media/catalog/product/cache/844a913d283fe95e56e39582c5f2767b/import/Switchgear/DHDPSHODPW16.jpg,,N/A,N/A,N/A,N/A,N/A,"ISI, ul, ce, isi, CE, Ce",onsWashing,India,N/A,
Havells,Switchgear_Protection,distribution-board,https://havells.com/home-electricals/switchgears/distribution-board/tpn-metalica-db-dhdnthodaw12.html,,Standard,SKUDHDNTHODAW12,13768.00,7381.00,N/A,N/A,"Key Features Color : Silverish Grey, Sparkling White & Sparkling Gold Range : 4 W, 6 W, 8 W & 12 W Specification : IEC 61439-3, IS:13032 & IS:8623 Note: Product images are for illustrative purposes and may differ from the actual product",https://havells.com/media/catalog/product/cache/844a913d283fe95e56e39582c5f2767b/import/Switchgear/DHDNTHODAW12.jpg,,N/A,N/A,N/A,N/A,N/A,"ISI, ul, ce, isi, CE, Ce",onsWashing,India,N/A,
Havells,Switchgear_Protection,distribution-board,https://havells.com/home-electricals/switchgears/distribution-board/tpn-metalica-db-dhdnthodaw08.html,,Standard,SKUDHDNTHODAW08,9323.00,4998.00,N/A,N/A,"Key Features Color : Silverish Grey, Sparkling White & Sparkling Gold Range : 4 W, 6 W, 8 W & 12 W Specification : IEC 61439-3, IS:13032 & IS:8623 Note: Product images are for illustrative purposes and may differ from the actual product",https://havells.com/media/catalog/product/cache/844a913d283fe95e56e39582c5f2767b/import/Switchgear/DHDNTHODAW08.jpg,,N/A,N/A,N/A,N/A,N/A,"ISI, ul, ce, isi, CE, Ce",onsWashing,India,N/A,
Havells,Switchgear_Protection,distribution-board,https://havells.com/home-electricals/switchgears/distribution-board/tpn-metalica-db-dhdnthodaw06.html,,Standard,SKUDHDNTHODAW06,7243.00,3883.00,N/A,N/A,"Key Features Color : Silverish Grey, Sparkling White & Sparkling Gold Range : 4 W, 6 W, 8 W & 12 W Specification : IEC 61439-3, IS:13032 & IS:8623 Note: Product images are for illustrative purposes and may differ from the actual product",https://havells.com/media/catalog/product/cache/844a913d283fe95e56e39582c5f2767b/import/Switchgear/DHDNTHODAW06.jpg,,N/A,N/A,N/A,N/A,N/A,"ISI, ul, ce, isi, CE, Ce",onsWashing,India,N/A,
Havells,Switchgear_Protection,distribution-board,https://havells.com/home-electricals/switchgears/distribution-board/tpn-metalica-db-dhdnthodaw04.html,,Standard,SKUDHDNTHODAW04,5822.00,3121.00,N/A,N/A,"Key Features Color : Silverish Grey, Sparkling White & Sparkling Gold Range : 4 W, 6 W, 8 W & 12 W Specification : IEC 61439-3, IS:13032 & IS:8623 Note: Product images are for illustrative purposes and may differ from the actual product",https://havells.com/media/catalog/product/cache/844a913d283fe95e56e39582c5f2767b/import/Switchgear/DHDNTHODAW04.jpg,,N/A,N/A,N/A,N/A,N/A,"ISI, ul, ce, isi, CE, Ce",onsWashing,India,N/A,
Havells,Switchgear_Protection,distribution-board,https://havells.com/home-electricals/switchgears/distribution-board/tpn-single-door-qve-series-db-suitable-for-mcb-rccb-isolator-as-incomer-dhdnthcdrw12.html,,Standard,SKUDHDNTHCDRW12,13767.00,7379.00,N/A,N/A,"Key Features Application : Suitable for Residential, commercial & Industrial use Range : 4 W, 6 W, 8 W & 12 W Specification : IEC 61439-3, IS:13032 & IS:8623 Note: MRP includes the cost of Distribution Board only. MCB/Switches/Sockets/Other support modules cost extra. Disclaimer: Product images are for illustrative purposes and may differ from the actual product",https://havells.com/media/catalog/product/cache/844a913d283fe95e56e39582c5f2767b/t/p/tpn_single_door_qve_series__db-isolator_main_4_3.jpg,,N/A,N/A,N/A,N/A,N/A,"ISI, ul, ce, isi, CE, Ce",onsWashing,India,N/A,
Havells,Switchgear_Protection,distribution-board,https://havells.com/home-electricals/switchgears/distribution-board/tpn-single-door-qve-series-db-suitable-for-mcb-rccb-isolator-as-incomer-dhdnthcdrw08.html,,Standard,SKUDHDNTHCDRW08,9323.00,4998.00,N/A,N/A,"Key Features Application : Suitable for Residential, commercial & Industrial use Range : 4 W, 6 W, 8 W & 12 W Specification : IEC 61439-3, IS:13032 & IS:8623 Note: MRP includes the cost of Distribution Board only. MCB/Switches/Sockets/Other support modules cost extra. Disclaimer: Product images are for illustrative purposes and may differ from the actual product",https://havells.com/media/catalog/product/cache/844a913d283fe95e56e39582c5f2767b/t/p/tpn_single_door_qve_series__db-isolator_main_4_2.jpg,,N/A,N/A,N/A,N/A,N/A,"ISI, ul, ce, isi, CE, Ce",onsWashing,India,N/A,
Havells,Switchgear_Protection,distribution-board,https://havells.com/home-electricals/switchgears/distribution-board/tpn-single-door-qve-series-db-suitable-for-mcb-rccb-isolator-as-incomer-dhdnthcdrw06.html,,Standard,SKUDHDNTHCDRW06,7243.00,3883.00,N/A,N/A,"Key Features Application : Suitable for Residential, commercial & Industrial use Range : 4 W, 6 W, 8 W & 12 W Specification : IEC 61439-3, IS:13032 & IS:8623 Note: MRP includes the cost of Distribution Board only. MCB/Switches/Sockets/Other support modules cost extra. Disclaimer: Product images are for illustrative purposes and may differ from the actual product",https://havells.com/media/catalog/product/cache/844a913d283fe95e56e39582c5f2767b/t/p/tpn_single_door_qve_series__db-isolator_main_4_1.jpg,,N/A,N/A,N/A,N/A,N/A,"ISI, ul, ce, isi, CE, Ce",onsWashing,India,N/A,
Havells,Switchgear_Protection,distribution-board,https://havells.com/home-electricals/switchgears/distribution-board/tpn-single-door-qve-series-db-suitable-for-mcb-rccb-isolator-as-incomer-dhdnthcdrw04.html,,Standard,SKUDHDNTHCDRW04,5822.00,3121.00,N/A,N/A,"Key Features Application : Suitable for Residential, commercial & Industrial use Range : 4 W, 6 W, 8 W & 12 W Specification : IEC 61439-3, IS:13032 & IS:8623 Note: MRP includes the cost of Distribution Board only. MCB/Switches/Sockets/Other support modules cost extra. Disclaimer: Product images are for illustrative purposes and may differ from the actual product",https://havells.com/media/catalog/product/cache/844a913d283fe95e56e39582c5f2767b/t/p/tpn_single_door_qve_series__db-isolator_main_4.jpg,,N/A,N/A,N/A,N/A,N/A,"ISI, ul, ce, isi, CE, Ce",onsWashing,India,N/A,
Havells,Switchgear_Protection,distribution-board,https://havells.com/home-electricals/switchgears/distribution-board/spn-metalica-db-dhdnshodaw16.html,,Standard,SKUDHDNSHODAW16,4898.00,2625.00,N/A,N/A,"Key Features Color : Silverish Grey, Sparkling White & Sparkling Gold Range : 4 W, 6 W, 8 W, 12 W & 16 W Specification : IEC 61439-3, IS:13032 & IS:8623 Note: Product images are for illustrative purposes and may differ from the actual product",https://havells.com/media/catalog/product/cache/844a913d283fe95e56e39582c5f2767b/import/Switchgear/DHDNSHODAW16.jpg,,N/A,N/A,N/A,N/A,N/A,"ISI, ul, ce, isi, CE, Ce",onsWashing,India,N/A,
Havells,Switchgear_Protection,distribution-board,https://havells.com/home-electricals/switchgears/distribution-board/spn-metalica-db-dhdnshodaw12.html,,Standard,SKUDHDNSHODAW12,3682.00,1974.00,N/A,N/A,"Key Features Color : Silverish Grey, Sparkling White & Sparkling Gold Range : 4 W, 6 W, 8 W, 12 W & 16 W Specification : IEC 61439-3, IS:13032 & IS:8623 Note: Product images are for illustrative purposes and may differ from the actual product",https://havells.com/media/catalog/product/cache/844a913d283fe95e56e39582c5f2767b/import/Switchgear/DHDNSHODAW12.jpg,,N/A,N/A,N/A,N/A,N/A,"ISI, ul, ce, isi, CE, Ce",onsWashing,India,N/A,
Havells,Switchgear_Protection,distribution-board,https://havells.com/home-electricals/switchgears/distribution-board/spn-metalica-db-dhdnshodaw08.html,,Standard,SKUDHDNSHODAW08,3033.00,1626.00,N/A,N/A,"Key Features Color : Silverish Grey, Sparkling White & Sparkling Gold Range : 4 W, 6 W, 8 W, 12 W & 16 W Specification : IEC 61439-3, IS:13032 & IS:8623 Note: Product images are for illustrative purposes and may differ from the actual product",https://havells.com/media/catalog/product/cache/844a913d283fe95e56e39582c5f2767b/import/Switchgear/DHDNSHODAW08.jpg,,N/A,N/A,N/A,N/A,N/A,"ISI, ul, ce, isi, CE, Ce",onsWashing,India,N/A,
Havells,Switchgear_Protection,distribution-board,https://havells.com/home-electricals/switchgears/distribution-board/spn-metalica-db-dhdnshodaw06.html,,Standard,SKUDHDNSHODAW06,2733.00,1465.00,N/A,N/A,"Key Features Color : Silverish Grey, Sparkling White & Sparkling Gold Range : 4 W, 6 W, 8 W, 12 W & 16 W Specification : IEC 61439-3, IS:13032 & IS:8623 Note: Product images are for illustrative purposes and may differ from the actual product",https://havells.com/media/catalog/product/cache/844a913d283fe95e56e39582c5f2767b/import/Switchgear/DHDNSHODAW06.jpg,,N/A,N/A,N/A,N/A,N/A,"ISI, ul, ce, isi, CE, Ce",onsWashing,India,N/A,
Havells,Switchgear_Protection,distribution-board,https://havells.com/home-electricals/switchgears/distribution-board/spn-metalica-db-dhdnshodaw04.html,,Standard,SKUDHDNSHODAW04,2348.00,1259.00,N/A,N/A,"Key Features Color : Silverish Grey, Sparkling White & Sparkling Gold Range : 4 W, 6 W, 8 W, 12 W & 16 W Specification : IEC 61439-3, IS:13032 & IS:8623 Note: Product images are for illustrative purposes and may differ from the actual product",https://havells.com/media/catalog/product/cache/844a913d283fe95e56e39582c5f2767b/import/Switchgear/DHDNSHODAW04.jpg,,N/A,N/A,N/A,N/A,N/A,"ISI, ul, ce, isi, CE, Ce",onsWashing,India,N/A,
Havells,Switchgear_Protection,distribution-board,https://havells.com/home-electricals/switchgears/distribution-board/7-segment-db-dhdmthddrw12.html,,Standard,SKUDHDMTHDDRW12,24692.00,12563.00,N/A,N/A,"Key Features Application : Suitable for Industrial and Commercial use Range : 4 W, 6 W, 8 W & 12 W Specification : IEC 61439-3, IS:13032 & IS:8623 Note: MRP includes the cost of Distribution Board only. MCB/Switches/Sockets/Other support modules cost extra. Disclaimer: Product images are for illustrative purposes and may differ from the actual product",https://havells.com/media/catalog/product/cache/844a913d283fe95e56e39582c5f2767b/import/Switchgear/DHDMTHDDRW12.jpg,,N/A,N/A,N/A,N/A,N/A,"ISI, ul, ce, isi, CE, Ce",onsWashing,India,N/A,
Havells,Switchgear_Protection,distribution-board,https://havells.com/home-electricals/switchgears/distribution-board/7-segment-db-dhdmthddrw08.html,,Standard,SKUDHDMTHDDRW08,22509.00,11453.00,N/A,N/A,"Key Features Application : Suitable for Industrial and Commercial use Range : 4 W, 6 W, 8 W & 12 W Specification : IEC 61439-3, IS:13032 & IS:8623 Note: MRP includes the cost of Distribution Board only. MCB/Switches/Sockets/Other support modules cost extra. Disclaimer: Product images are for illustrative purposes and may differ from the actual product",https://havells.com/media/catalog/product/cache/844a913d283fe95e56e39582c5f2767b/import/Switchgear/DHDMTHDDRW08.jpg,,N/A,N/A,N/A,N/A,N/A,"ISI, ul, ce, isi, CE, Ce",onsWashing,India,N/A,
Havells,Switchgear_Protection,distribution-board,https://havells.com/home-electricals/switchgears/distribution-board/7-segment-db-dhdmthddrw06.html,,Standard,SKUDHDMTHDDRW06,17548.00,8929.00,N/A,N/A,"Key Features Application : Suitable for Industrial and Commercial use Range : 4 W, 6 W, 8 W & 12 W Specification : IEC 61439-3, IS:13032 & IS:8623 Note: MRP includes the cost of Distribution Board only. MCB/Switches/Sockets/Other support modules cost extra. Disclaimer: Product images are for illustrative purposes and may differ from the actual product",https://havells.com/media/catalog/product/cache/844a913d283fe95e56e39582c5f2767b/import/Switchgear/DHDMTHDDRW06.jpg,,N/A,N/A,N/A,N/A,N/A,"ISI, ul, ce, isi, CE, Ce",onsWashing,India,N/A,
Havells,Switchgear_Protection,distribution-board,https://havells.com/home-electricals/switchgears/distribution-board/7-segment-db-dhdmthddrw04.html,,Standard,SKUDHDMTHDDRW04,14702.00,7480.00,N/A,N/A,"Key Features Application : Suitable for Industrial and Commercial use Range : 4 W, 6 W, 8 W & 12 W Specification : IEC 61439-3, IS:13032 & IS:8623 Note: MRP includes the cost of Distribution Board only. MCB/Switches/Sockets/Other support modules cost extra. Disclaimer: Product images are for illustrative purposes and may differ from the actual product",https://havells.com/media/catalog/product/cache/844a913d283fe95e56e39582c5f2767b/import/Switchgear/DHDMTHDDRW04.jpg,,N/A,N/A,N/A,N/A,N/A,"ISI, ul, ce, isi, CE, Ce",onsWashing,India,N/A,
Havells,Switchgear_Protection,distribution-board,https://havells.com/home-electricals/switchgears/distribution-board/dboxx-mcb-protected-socket-dhdmcsn0251020.html,,Standard,SKUDHDMCSN0251020,1051.00,602.00,N/A,N/A,"Key Features Application  : Suitable for Domestic and Commercial use Range : 16 A, 20 A & 25 A Specification : IS:13032 & IS:8623 Note: MRP includes the cost of Distribution Board only. MCB/Switches/Sockets/Other support modules cost extra. Disclaimer: Product images are for illustrative purposes and may differ from the actual product",https://havells.com/media/catalog/product/cache/844a913d283fe95e56e39582c5f2767b/import/Switchgear/DHDMCSN0251020.jpg,,N/A,16,N/A,N/A,N/A,"ISI, ul, ce, isi, CE, Ce",onsWashing,India,N/A,
Havells,Switchgear_Protection,distribution-board,https://havells.com/home-electricals/switchgears/distribution-board/tpn-vertical-loadline-db-dhdlvdrwgofo12.html,,Standard,SKUDHDLVDRWGOFO12,23626.00,12665.00,N/A,N/A,"Key Features Application : Suitable for Industrial and Commercial use Range : 4 W, 8 W & 12 W Specification : IEC 61439-3, IS:13032 & IS:8623 Note: MRP includes the cost of Distribution Board only. MCB/Switches/Sockets/Other support modules cost extra. Disclaimer: Product images are for illustrative purposes and may differ from the actual product",https://havells.com/media/catalog/product/cache/844a913d283fe95e56e39582c5f2767b/import/Switchgear/DHDLVDRWGOFO12.jpg,,N/A,N/A,N/A,N/A,N/A,"ISI, ul, ce, isi, CE, Ce",onsWashing,India,N/A,
Havells,Switchgear_Protection,distribution-board,https://havells.com/home-electricals/switchgears/distribution-board/tpn-vertical-loadline-db-dhdlvdrwgofo08.html,,Standard,SKUDHDLVDRWGOFO08,20027.00,10735.00,N/A,N/A,"Key Features Application : Suitable for Industrial and Commercial use Range : 4 W, 8 W & 12 W Specification : IEC 61439-3, IS:13032 & IS:8623 Note: MRP includes the cost of Distribution Board only. MCB/Switches/Sockets/Other support modules cost extra. Disclaimer: Product images are for illustrative purposes and may differ from the actual product",https://havells.com/media/catalog/product/cache/844a913d283fe95e56e39582c5f2767b/import/Switchgear/DHDLVDRWGOFO08.jpg,,N/A,N/A,N/A,N/A,N/A,"ISI, ul, ce, isi, CE, Ce",onsWashing,India,N/A,
Havells,Switchgear_Protection,distribution-board,https://havells.com/home-electricals/switchgears/distribution-board/tpn-vertical-loadline-db-dhdlvdrwgofo04.html,,Standard,SKUDHDLVDRWGOFO04,17332.00,9290.00,N/A,N/A,"Key Features Application : Suitable for Industrial and Commercial use Range : 4 W, 8 W & 12 W Specification : IEC 61439-3, IS:13032 & IS:8623 Note: MRP includes the cost of Distribution Board only. MCB/Switches/Sockets/Other support modules cost extra. Disclaimer: Product images are for illustrative purposes and may differ from the actual product",https://havells.com/media/catalog/product/cache/844a913d283fe95e56e39582c5f2767b/import/Switchgear/DHDLVDRWGOFO04.jpg,,N/A,N/A,N/A,N/A,N/A,"ISI, ul, ce, isi, CE, Ce",onsWashing,India,N/A,
Havells,Switchgear_Protection,distribution-board,https://havells.com/home-electricals/switchgears/distribution-board/tpn-vertical-loadline-db-dhdlvdrwaofo12.html,,Standard,SKUDHDLVDRWAOFO12,33753.00,18093.00,N/A,N/A,"Key Features Application : Suitable for Industrial and Commercial use Range : 4 W, 8 W & 12 W Specification : IEC 61439-3, IS:13032 & IS:8623 Note: MRP includes the cost of Distribution Board only. MCB/Switches/Sockets/Other support modules cost extra. Disclaimer: Product images are for illustrative purposes and may differ from the actual product",https://havells.com/media/catalog/product/cache/844a913d283fe95e56e39582c5f2767b/import/Switchgear/DHDLVDRWAOFO12.jpg,,N/A,N/A,N/A,N/A,N/A,"ISI, ul, ce, isi, CE, Ce",onsWashing,India,N/A,
Havells,Switchgear_Protection,distribution-board,https://havells.com/home-electricals/switchgears/distribution-board/tpn-vertical-loadline-db-dhdlvdrwaofo08.html,,Standard,SKUDHDLVDRWAOFO08,26102.00,13991.00,N/A,N/A,"Key Features Application : Suitable for Industrial and Commercial use Range : 4 W, 8 W & 12 W Specification : IEC 61439-3, IS:13032 & IS:8623 Note: MRP includes the cost of Distribution Board only. MCB/Switches/Sockets/Other support modules cost extra. Disclaimer: Product images are for illustrative purposes and may differ from the actual product",https://havells.com/media/catalog/product/cache/844a913d283fe95e56e39582c5f2767b/import/Switchgear/DHDLVDRWAOFO08.jpg,,N/A,N/A,N/A,N/A,N/A,"ISI, ul, ce, isi, CE, Ce",onsWashing,India,N/A,
Havells,Switchgear_Protection,distribution-board,https://havells.com/home-electricals/switchgears/distribution-board/mcb-enclosure-sheet-steel-dhdesfp.html,,Standard,SKUDHDESFP,670.00,341.00,N/A,N/A,"Key Features Application : Suitable for Residential, commercial & Industrial use Range : 2 Pole & 4 Pole Specification : IS:13032 & IS:8623 Note: MRP includes the cost of Distribution Board only. MCB/Switches/Sockets/Other support modules cost extra. Disclaimer: Product images are for illustrative purposes and may differ from the actual product",https://havells.com/media/catalog/product/cache/844a913d283fe95e56e39582c5f2767b/import/Switchgear/DHDESFP.jpg,,2,N/A,N/A,N/A,N/A,"ISI, ul, ce, isi, CE, Ce",onsWashing,India,N/A,
Havells,Switchgear_Protection,distribution-board,https://havells.com/home-electricals/switchgears/distribution-board/mcb-enclosure-sheet-steel-dhdesdp.html,,Standard,SKUDHDESDP,520.00,280.00,N/A,N/A,"Key Features Application : Suitable for Residential, commercial & Industrial use Range : 2 Pole & 4 Pole Specification : IS:13032 & IS:8623 Note: MRP includes the cost of Distribution Board only. MCB/Switches/Sockets/Other support modules cost extra. Disclaimer: Product images are for illustrative purposes and may differ from the actual product",https://havells.com/media/catalog/product/cache/844a913d283fe95e56e39582c5f2767b/import/Switchgear/DHDESDP.jpg,,2,N/A,N/A,N/A,N/A,"ISI, ul, ce, isi, CE, Ce",onsWashing,India,N/A,
Havells,Switchgear_Protection,distribution-board,https://havells.com/home-electricals/switchgears/distribution-board/mcb-enclosure-plastic-dhdepfp.html,,Standard,SKUDHDEPFP,460.00,246.00,N/A,N/A,"Key Features Application : Suitable for Residential, commercial & Industrial use Range : 2 Pole & 4 Pole Specification : IS:13032 & IS:8623 Note: MRP includes the cost of Distribution Board only. MCB/Switches/Sockets/Other support modules cost extra. Disclaimer: Product images are for illustrative purposes and may differ from the actual product",https://havells.com/media/catalog/product/cache/844a913d283fe95e56e39582c5f2767b/d/h/dhdepfp_1.jpg,,2,N/A,N/A,N/A,N/A,"ISI, ul, ce, isi, CE, Ce",onsWashing,India,N/A,
Havells,Switchgear_Protection,distribution-board,https://havells.com/home-electricals/switchgears/distribution-board/mcb-enclosure-plastic-dhdepdp.html,,Standard,SKUDHDEPDP,309.00,165.00,N/A,N/A,"Key Features Application : Suitable for Residential, commercial & Industrial use Range : 2 Pole & 4 Pole Specification : IS:13032 & IS:8623 Note: MRP includes the cost of Distribution Board only. MCB/Switches/Sockets/Other support modules cost extra. Disclaimer: Product images are for illustrative purposes and may differ from the actual product",https://havells.com/media/catalog/product/cache/844a913d283fe95e56e39582c5f2767b/d/h/dhdepdp.jpg,,2,N/A,N/A,N/A,N/A,"ISI, ul, ce, isi, CE, Ce",onsWashing,India,N/A,
Havells,Switchgear_Protection,distribution-board,https://havells.com/home-electricals/switchgears/distribution-board/phase-selector-enclosure-vertical-db-dhdatvfs63.html,,Standard,SKUDHDATVFS63,10056.00,5391.00,N/A,N/A,"Key Features Application : Attachment to convert into Enclosure Range : 40 A to 63 A Specification : IEC 61439-3, IS:13032 & IS:8623 Note: MRP includes the cost of Distribution Board only. MCB/Switches/Sockets/Other support modules cost extra. Disclaimer: Product images are for illustrative purposes and may differ from the actual product",https://havells.com/media/catalog/product/cache/844a913d283fe95e56e39582c5f2767b/import/Switchgear/DHDATVFS63.jpg,,N/A,40,N/A,N/A,N/A,"ISI, ul, ce, isi, CE, Ce",onsWashing,India,N/A,
