Brand,Main_Category,Sub_Category,Source_URL,Model_Name,Variant_Description,SKU,MRP,Selling_Price,Dealer_Price,Approx_Price,Product_Description,Image_URL,Poles,Current_Rating_A,Breaking_Capacity_kA,Warranty,Datasheet_URL,Certifications,BIS_Registration,Country_of_Origin,HSN_Code
Havells,Switchgear_Modular,magnus,https://havells.com/switches/modular-range/magnus-modular-range/4-m-combined-plate-magnus-acrylic-walnut-wood-acgptodv04.html,,Standard,SKUACGPTODV04,506.00,330.00,N/A,N/A,Key Features Slim Plate Design : slim and sturdy desing plate Engineered with front loading and removal feature : Easy and quick to install Ratchet Locking system for plates : Better locking and east removal Note: MRP includes the cost of cover frame only. Switches/Sockets/Other support modules cost extra. Disclaimer: Product Images are for illustrative purpose only and may be differ from the actual product.,https://havells.com/media/catalog/product/cache/844a913d283fe95e56e39582c5f2767b/a/c/acr_wooden_front_p_1.jpg,N/A,N/A,N/A,N/A,N/A,"ISI, ul, Ce, CE, ce, isi",onsWashing,India,N/A
Havells,Switchgear_Modular,magnus,https://havells.com/switches/modular-range/magnus-modular-range/ewa-hms-crb-premium-acgppcsv04.html,,Standard,SKUACGPPCSV04,251.00,165.00,N/A,N/A,Key Features Slim Plate Design : slim and sturdy desing plate Engineered with front loading and removal feature : Easy and quick to install Ratchet Locking system for plates : Better locking and east removal Note: MRP includes the cost of cover frame only. Switches/Sockets/Other support modules cost extra. Disclaimer: Product Images are for illustrative purpose only and may be differ from the actual product.,https://havells.com/media/catalog/product/cache/844a913d283fe95e56e39582c5f2767b/r/o/rocker_silver_front_h_1.jpg,N/A,N/A,N/A,N/A,N/A,"ISI, ul, Ce, CE, ce, isi",onsWashing,India,N/A
Havells,Switchgear_Modular,magnus,https://havells.com/switches/modular-range/magnus-modular-range/ewa-hms-crb-premium-acgptofv04.html,,Standard,SKUACGPTOFV04,490.00,315.00,N/A,N/A,Key Features Slim Plate Design : slim and sturdy desing plate Engineered with front loading and removal feature : Easy and quick to install Ratchet Locking system for plates : Better locking and east removal Note: MRP includes the cost of cover frame only. Switches/Sockets/Other support modules cost extra. Disclaimer: Product Images are for illustrative purpose only and may be differ from the actual product.,https://havells.com/media/catalog/product/cache/844a913d283fe95e56e39582c5f2767b/a/c/acr_steel_grey_front_h_1.jpg,N/A,N/A,N/A,N/A,N/A,"ISI, ul, Ce, CE, ce, isi",onsWashing,India,N/A
Havells,Switchgear_Modular,magnus,https://havells.com/switches/modular-range/magnus-modular-range/ewa-hms-crb-accs-acgptonv04.html,,Standard,SKUACGPTONV04,490.00,315.00,N/A,N/A,Key Features Slim Plate Design : slim and sturdy desing plate Engineered with front loading and removal feature : Easy and quick to install Ratchet Locking system for plates : Better locking and east removal Note: MRP includes the cost of cover frame only. Switches/Sockets/Other support modules cost extra. Disclaimer: Product Images are for illustrative purpose only and may be differ from the actual product.,https://havells.com/media/catalog/product/cache/844a913d283fe95e56e39582c5f2767b/s/e/sea_green_flat_front_p_1.jpg,N/A,N/A,N/A,N/A,N/A,"ISI, ul, Ce, CE, ce, isi",onsWashing,India,N/A
Havells,Switchgear_Modular,magnus,https://havells.com/switches/modular-range/magnus-modular-range/ewa-hms-crb-premium-acgptowv04.html,,Standard,SKUACGPTOWV04,490.00,315.00,N/A,N/A,Key Features Slim Plate Design : slim and sturdy desing plate Engineered with front loading and removal feature : Easy and quick to install Ratchet Locking system for plates : Better locking and east removal Note: MRP includes the cost of cover frame only. Switches/Sockets/Other support modules cost extra. Disclaimer: Product Images are for illustrative purpose only and may be differ from the actual product.,https://havells.com/media/catalog/product/cache/844a913d283fe95e56e39582c5f2767b/a/c/acr_glossy_white_front_p_1.jpg,N/A,N/A,N/A,N/A,N/A,"ISI, ul, Ce, CE, ce, isi",onsWashing,India,N/A
Havells,Switchgear_Modular,magnus,https://havells.com/switches/modular-range/magnus-modular-range/4m-comb-plate-magnus-acr-glossy-brown-acgptoav04.html,,Standard,SKUACGPTOAV04,490.00,315.00,N/A,N/A,Key Features Slim Plate Design : slim and sturdy desing plate Engineered with front loading and removal feature : Easy and quick to install Ratchet Locking system for plates : Better locking and east removal Note: MRP includes the cost of cover frame only. Switches/Sockets/Other support modules cost extra. Disclaimer: Product Images are for illustrative purpose only and may be differ from the actual product.,https://havells.com/media/catalog/product/cache/844a913d283fe95e56e39582c5f2767b/a/c/acr_glossy_brown_front_h_1.jpg,N/A,N/A,N/A,N/A,N/A,"ISI, ul, Ce, CE, ce, isi",onsWashing,India,N/A
Havells,Switchgear_Modular,magnus,https://havells.com/switches/modular-range/magnus-modular-range/ewa-hms-crb-premium-acgptobv04.html,,Standard,SKUACGPTOBV04,490.00,315.00,N/A,N/A,Key Features Slim Plate Design : slim and sturdy desing plate Engineered with front loading and removal feature : Easy and quick to install Ratchet Locking system for plates : Better locking and east removal Note: MRP includes the cost of cover frame only. Switches/Sockets/Other support modules cost extra. Disclaimer: Product Images are for illustrative purpose only and may be differ from the actual product.,https://havells.com/media/catalog/product/cache/844a913d283fe95e56e39582c5f2767b/a/c/acr_glossy_black_front_h_1.jpg,N/A,N/A,N/A,N/A,N/A,"ISI, ul, Ce, CE, ce, isi",onsWashing,India,N/A
Havells,Switchgear_Modular,magnus,https://havells.com/switches/modular-range/magnus-modular-range/2m-magnus-acrylic-walnut-wood-combined-p-acgptodv02.html,,Standard,SKUACGPTODV02,348.00,225.00,N/A,N/A,Key Features Slim Plate Design : slim and sturdy desing plate Engineered with front loading and removal feature : Easy and quick to install Ratchet Locking system for plates : Better locking and east removal Note: MRP includes the cost of cover frame only. Switches/Sockets/Other support modules cost extra. Disclaimer: Product Images are for illustrative purpose only and may be differ from the actual product.,https://havells.com/media/catalog/product/cache/844a913d283fe95e56e39582c5f2767b/a/c/acgptodv02_1.jpg,N/A,N/A,N/A,N/A,N/A,"ISI, ul, Ce, CE, ce, isi",onsWashing,India,N/A
Havells,Switchgear_Modular,magnus,https://havells.com/switches/modular-range/magnus-modular-range/ewa-hms-crb-premium-acgptofv02.html,,Standard,SKUACGPTOFV02,336.00,215.00,N/A,N/A,Key Features Slim Plate Design : slim and sturdy desing plate Engineered with front loading and removal feature : Easy and quick to install Ratchet Locking system for plates : Better locking and east removal Note: MRP includes the cost of cover frame only. Switches/Sockets/Other support modules cost extra. Disclaimer: Product Images are for illustrative purpose only and may be differ from the actual product.,https://havells.com/media/catalog/product/cache/844a913d283fe95e56e39582c5f2767b/a/c/acgptofv02_1.jpg,N/A,N/A,N/A,N/A,N/A,"ISI, ul, Ce, CE, ce, isi",onsWashing,India,N/A
Havells,Switchgear_Modular,magnus,https://havells.com/switches/modular-range/magnus-modular-range/ewa-hms-crb-accs-acgptonv02.html,,Standard,SKUACGPTONV02,336.00,215.00,N/A,N/A,Key Features Slim Plate Design : slim and sturdy desing plate Engineered with front loading and removal feature : Easy and quick to install Ratchet Locking system for plates : Better locking and east removal Note: MRP includes the cost of cover frame only. Switches/Sockets/Other support modules cost extra. Disclaimer: Product Images are for illustrative purpose only and may be differ from the actual product.,https://havells.com/media/catalog/product/cache/844a913d283fe95e56e39582c5f2767b/a/c/acgptonv02_1.jpg,N/A,N/A,N/A,N/A,N/A,"ISI, ul, Ce, CE, ce, isi",onsWashing,India,N/A
Havells,Switchgear_Modular,magnus,https://havells.com/switches/modular-range/magnus-modular-range/2-m-combined-plate-magnus-acr-glossy-white-acgptowv02.html,,Standard,SKUACGPTOWV02,336.00,215.00,N/A,N/A,Key Features Slim Plate Design : slim and sturdy desing plate Engineered with front loading and removal feature : Easy and quick to install Ratchet Locking system for plates : Better locking and east removal Note: MRP includes the cost of cover frame only. Switches/Sockets/Other support modules cost extra. Disclaimer: Product Images are for illustrative purpose only and may be differ from the actual product.,https://havells.com/media/catalog/product/cache/844a913d283fe95e56e39582c5f2767b/a/c/acgptowv02_1.jpg,N/A,N/A,N/A,N/A,N/A,"ISI, ul, Ce, CE, ce, isi",onsWashing,India,N/A
Havells,Switchgear_Modular,magnus,https://havells.com/switches/modular-range/magnus-modular-range/2m-comb-plate-magnus-acr-glossy-brown-acgptoav02.html,,Standard,SKUACGPTOAV02,336.00,215.00,N/A,N/A,Key Features Slim Plate Design : slim and sturdy desing plate Engineered with front loading and removal feature : Easy and quick to install Ratchet Locking system for plates : Better locking and east removal Note: MRP includes the cost of cover frame only. Switches/Sockets/Other support modules cost extra. Disclaimer: Product Images are for illustrative purpose only and may be differ from the actual product.,https://havells.com/media/catalog/product/cache/844a913d283fe95e56e39582c5f2767b/a/c/acgptoav02_1.jpg,N/A,N/A,N/A,N/A,N/A,"ISI, ul, Ce, CE, ce, isi",onsWashing,India,N/A
Havells,Switchgear_Modular,magnus,https://havells.com/switches/modular-range/magnus-modular-range/ewa-hms-crb-premium-acgptobv02.html,,Standard,SKUACGPTOBV02,336.00,215.00,N/A,N/A,Key Features Slim Plate Design : slim and sturdy desing plate Engineered with front loading and removal feature : Easy and quick to install Ratchet Locking system for plates : Better locking and east removal Note: MRP includes the cost of cover frame only. Switches/Sockets/Other support modules cost extra. Disclaimer: Product Images are for illustrative purpose only and may be differ from the actual product.,https://havells.com/media/catalog/product/cache/844a913d283fe95e56e39582c5f2767b/a/c/acgptobv02_1.jpg,N/A,N/A,N/A,N/A,N/A,"ISI, ul, Ce, CE, ce, isi",onsWashing,India,N/A
Havells,Switchgear_Modular,coral,https://havells.com/switches/modular-range/coral-modular-range/25-ax-1-way-switch-ahcsxxw251.html,,Standard,SKUAHCSXXW251,354.00,225.00,N/A,N/A,Key Features Product is fitted in Robust designed assembly plates smug fit on the wall Dust Free Glossy Finish Pure White Color Warranty : 10 Year (Against Manufacturing Defect only) Disclaimer: Product Images are for illustrative purpose only and may be differ from the actual product.,https://havells.com/media/catalog/product/cache/844a913d283fe95e56e39582c5f2767b/import/Switches/AHCSXXW251.jpg,N/A,N/A,N/A,Warranty : 10 Year,N/A,"ISI, ul, Ce, ISI Marked, CE, ce, isi",onsWashing,India,N/A
Havells,Switchgear_Modular,coral,https://havells.com/switches/modular-range/coral-modular-range/16-ax-2-way-switch-ahcsxxw162.html,,Standard,SKUAHCSXXW162,356.00,230.00,N/A,N/A,Key Features Product is fitted in Robust designed assembly plates smug fit on the wall Dust Free Glossy Finish Pure White Color Warranty : 10 Year (Against Manufacturing Defect only) Disclaimer: Product Images are for illustrative purpose only and may be differ from the actual product.,https://havells.com/media/catalog/product/cache/844a913d283fe95e56e39582c5f2767b/import/Switches/AHCSXXW162.jpg,N/A,N/A,N/A,Warranty : 10 Year,N/A,"ISI, ul, Ce, ISI Marked, CE, ce, isi",onsWashing,India,N/A
Havells,Switchgear_Modular,coral,https://havells.com/switches/modular-range/coral-modular-range/16-ax-1-way-switch-ahcsxxw161.html,,Standard,SKUAHCSXXW161,220.00,140.00,N/A,N/A,Key Features Product is fitted in Robust designed assembly plates smug fit on the wall Dust Free Glossy Finish Pure White Color Warranty : 10 Year (Against Manufacturing Defect only) Disclaimer: Product Images are for illustrative purpose only and may be differ from the actual product.,https://havells.com/media/catalog/product/cache/844a913d283fe95e56e39582c5f2767b/import/Switches/AHCSXXW161.jpg,N/A,N/A,N/A,Warranty : 10 Year,N/A,"ISI, ul, Ce, ISI Marked, CE, ce, isi",onsWashing,India,N/A
Havells,Switchgear_Modular,coral,https://havells.com/switches/modular-range/coral-modular-range/10-ax-2-way-switch-ahcsxxw102.html,,Standard,SKUAHCSXXW102,201.00,130.00,N/A,N/A,Key Features Product is fitted in Robust designed assembly plates smug fit on the wall Dust Free Glossy Finish Pure White Color Warranty : 10 Year (Against Manufacturing Defect only) Disclaimer: Product Images are for illustrative purpose only and may be differ from the actual product.,https://havells.com/media/catalog/product/cache/844a913d283fe95e56e39582c5f2767b/import/Switches/AHCSXXW102.jpg,N/A,N/A,N/A,Warranty : 10 Year,N/A,"ISI, ul, Ce, ISI Marked, CE, ce, isi",onsWashing,India,N/A
Havells,Switchgear_Modular,coral,https://havells.com/switches/modular-range/coral-modular-range/10-ax-1-way-switch-ahcsxxw101.html,,Standard,SKUAHCSXXW101,88,55,N/A,N/A,Key Features Product is fitted in Robust designed assembly plates smug fit on the wall Dust Free Glossy Finish Pure White Color Warranty : 10 Year (Against Manufacturing Defect only) Disclaimer: Product Images are for illustrative purpose only and may be differ from the actual product.,https://havells.com/media/catalog/product/cache/844a913d283fe95e56e39582c5f2767b/a/h/ahcsxxw101_1.jpg,N/A,N/A,N/A,Warranty : 10 Year,N/A,"ISI, ul, Ce, ISI Marked, CE, ce, isi",onsWashing,India,N/A
Havells,Switchgear_Modular,coral,https://havells.com/switches/modular-range/coral-modular-range/16-ax-1-way-switch-with-ind-ahcsxiw161.html,,Standard,SKUAHCSXIW161,263.00,170.00,N/A,N/A,Key Features Product is fitted in Robust designed assembly plates smug fit on the wall Dust Free Glossy Finish Pure White Color Warranty : 10 Year (Against Manufacturing Defect only) Disclaimer: Product Images are for illustrative purpose only and may be differ from the actual product.,https://havells.com/media/catalog/product/cache/844a913d283fe95e56e39582c5f2767b/import/Switches/AHCSXIW161.jpg,N/A,N/A,N/A,Warranty : 10 Year,N/A,"ISI, ul, Ce, ISI Marked, CE, ce, isi",onsWashing,India,N/A
Havells,Switchgear_Modular,coral,https://havells.com/switches/modular-range/coral-modular-range/10-ax-bell-push-switch-ahcsbxw100.html,,Standard,SKUAHCSBXW100,245.00,155.00,N/A,N/A,Key Features Product is fitted in Robust designed assembly plates smug fit on the wall Dust Free Glossy Finish Pure White Color Warranty : 10 Year (Against Manufacturing Defect only) Disclaimer: Product Images are for illustrative purpose only and may be differ from the actual product.,https://havells.com/media/catalog/product/cache/844a913d283fe95e56e39582c5f2767b/import/Switches/AHCSBXW100.jpg,N/A,N/A,N/A,Warranty : 10 Year,N/A,"ISI, ul, Ce, ISI Marked, CE, ce, isi",onsWashing,India,N/A
Havells,Switchgear_Modular,coral,https://havells.com/switches/modular-range/coral-modular-range/32-a-dp-switch-with-ind-ahcsdiw321.html,,Standard,SKUAHCSDIW321,716.00,460.00,N/A,N/A,Key Features Product is fitted in Robust designed assembly plates smug fit on the wall Dust Free Glossy Finish Pure White Color Warranty : 10 Year (Against Manufacturing Defect only) Disclaimer: Product Images are for illustrative purpose only and may be differ from the actual product.,https://havells.com/media/catalog/product/cache/844a913d283fe95e56e39582c5f2767b/import/Switches/AHCSDIW321.jpg,N/A,N/A,N/A,Warranty : 10 Year,N/A,"ISI, ul, Ce, ISI Marked, CE, ce, isi",onsWashing,India,N/A
Havells,Switchgear_Modular,coral,https://havells.com/switches/modular-range/coral-modular-range/10-ax-mega-bell-push-ind-switch-ahlmxiw101.html,,Standard,SKUAHLMXIW101,306.00,206.00,N/A,N/A,Key Features Product is fitted in Robust designed assembly plates smug fit on the wall Dust Free Glossy Finish Pure White Color Warranty : 10 Year (Against Manufacturing Defect only) Disclaimer: Product Images are for illustrative purpose only and may be differ from the actual product.,https://havells.com/media/catalog/product/cache/844a913d283fe95e56e39582c5f2767b/import/Switches/AHLMXIW101.jpg,N/A,N/A,N/A,Warranty : 10 Year,N/A,"ISI, ul, Ce, ISI Marked, CE, ce, isi",onsWashing,India,N/A
Havells,Switchgear_Modular,coral,https://havells.com/switches/modular-range/coral-modular-range/10-ax-bell-push-with-ind-switch-ahcsbiw100.html,,Standard,SKUAHCSBIW100,288.00,185.00,N/A,N/A,Key Features Product is fitted in Robust designed assembly plates smug fit on the wall Dust Free Glossy Finish Pure White Color Warranty : 10 Year (Against Manufacturing Defect only) Disclaimer: Product Images are for illustrative purpose only and may be differ from the actual product.,https://havells.com/media/catalog/product/cache/844a913d283fe95e56e39582c5f2767b/import/Switches/AHCSBIW100.jpg,N/A,N/A,N/A,Warranty : 10 Year,N/A,"ISI, ul, Ce, ISI Marked, CE, ce, isi",onsWashing,India,N/A
Havells,Switchgear_Modular,coral,https://havells.com/switches/modular-range/coral-modular-range/16-m-cover-frame-ahlppcwv16.html,,Standard,SKUAHLPPCWV16,546.00,350.00,N/A,N/A,Key Features Product is fitted in Robust designed assembly plates smug fit on the wall Dust Free Glossy Finish Pure White Color Warranty : 10 Year (Against Manufacturing Defect only) Note: MRP includes the cost of cover frame only. Switches/Sockets/Other support modules cost extra. Disclaimer: Product Images are for illustrative purpose only and may be differ from the actual product.,https://havells.com/media/catalog/product/cache/844a913d283fe95e56e39582c5f2767b/import/Switches/AHLPPCWV16.jpg,N/A,N/A,N/A,Warranty : 10 Year,N/A,"ISI, ul, Ce, CE, ce, isi",onsWashing,India,N/A
Havells,Switchgear_Modular,coral,https://havells.com/switches/modular-range/coral-modular-range/6-a-16-a-3-pin-shuttered-socket-ahlkcxw163.html,,Standard,SKUAHLKCXW163,326.00,210.00,N/A,N/A,Key Features Product is fitted in Robust designed assembly plates smug fit on the wall Dust Free Glossy Finish Pure White Color Warranty : 10 Year (Against Manufacturing Defect only) Disclaimer: Product Images are for illustrative purpose only and may be differ from the actual product.,https://havells.com/media/catalog/product/cache/844a913d283fe95e56e39582c5f2767b/import/Switches/AHLKCXW163.jpg,N/A,N/A,N/A,Warranty : 10 Year,N/A,"ISI, ul, Ce, ISI Marked, CE, ce, isi",onsWashing,India,N/A
Havells,Switchgear_Modular,coral,https://havells.com/switches/modular-range/coral-modular-range/step-fan-regulator-1m-ahlrfxw004.html,,Standard,SKUAHLRFXW004,620.00,400.00,N/A,N/A,Key Features Product is fitted in Robust designed assembly plates smug fit on the wall Dust Free Glossy Finish Pure White Color Warranty : 1 Year (Against Manufacturing Defect only) Disclaimer: Product Images are for illustrative purpose only and may be differ from the actual product.,https://havells.com/media/catalog/product/cache/844a913d283fe95e56e39582c5f2767b/import/Switches/AHLRFXW004.jpg,N/A,N/A,N/A,Warranty : 1 Year,N/A,"ISI, ul, Ce, CE, ce, isi",onsWashing,India,N/A
Havells,Switchgear_Modular,coral,https://havells.com/switches/modular-range/coral-modular-range/5-step-fan-regulator-high-speed-ahlrfhw005.html,,Standard,SKUAHLRFHW005,710.00,455.00,N/A,N/A,Key Features Product is fitted in Robust designed assembly plates smug fit on the wall Dust Free Glossy Finish Pure White Color Warranty : 1 Year (Against Manufacturing Defect only) Disclaimer: Product Images are for illustrative purpose only and may be differ from the actual product.,https://havells.com/media/catalog/product/cache/844a913d283fe95e56e39582c5f2767b/import/Switches/AHLRFHW005.jpg,N/A,N/A,N/A,Warranty : 1 Year,N/A,"ISI, ul, Ce, CE, ce, isi",onsWashing,India,N/A
Havells,Switchgear_Modular,coral,https://havells.com/switches/modular-range/coral-modular-range/blank-frame-ahlpxbwx01.html,,Standard,SKUAHLPXBWX01,45,31,N/A,N/A,Key Features Product is fitted in Robust designed assembly plates smug fit on the wall Dust Free Glossy Finish Pure White Color Warranty : 10 Years of Warranty (Against Manufacturing Defect only) Disclaimer: Product Images are for illustrative purpose only and may be differ from the actual product.,https://havells.com/media/catalog/product/cache/844a913d283fe95e56e39582c5f2767b/import/Switches/AHLPXBWX01.jpg,N/A,N/A,N/A,Warranty : 10 Years,N/A,"ISI, ul, Ce, CE, ce, isi",onsWashing,India,N/A
Havells,Switchgear_Modular,coral,https://havells.com/switches/modular-range/coral-modular-range/18-m-cover-plate-ahlplcwv18.html,,Standard,SKUAHLPLCWV18,565.00,365.00,N/A,N/A,Key Features Product is fitted in Robust designed assembly plates smug fit on the wall Dust Free Glossy Finish Pure White Color Warranty : 1 Year (Against Manufacturing Defect only) Note: MRP includes the cost of cover frame only. Switches/Sockets/Other support modules cost extra. Disclaimer: Product Images are for illustrative purpose only and may be differ from the actual product.,https://havells.com/media/catalog/product/cache/844a913d283fe95e56e39582c5f2767b/import/Switches/AHLPLCWV18.jpg,N/A,N/A,N/A,Warranty : 1 Year,N/A,"ISI, ul, Ce, CE, ce, isi",onsWashing,India,N/A
Havells,Switchgear_Modular,coral,https://havells.com/switches/modular-range/coral-modular-range/12-m-cover-plate-ahlplcwv12.html,,Standard,SKUAHLPLCWV12,445.00,285.00,N/A,N/A,Key Features Product is fitted in Robust designed assembly plates smug fit on the wall Dust Free Glossy Finish Pure White Color Warranty : 1 Year (Against Manufacturing Defect only) Note: MRP includes the cost of cover frame only. Switches/Sockets/Other support modules cost extra. Disclaimer: Product Images are for illustrative purpose only and may be differ from the actual product.,https://havells.com/media/catalog/product/cache/844a913d283fe95e56e39582c5f2767b/import/Switches/AHLPLCWV12.jpg,N/A,N/A,N/A,Warranty : 1 Year,N/A,"ISI, ul, Ce, CE, ce, isi",onsWashing,India,N/A
Havells,Switchgear_Modular,coral,https://havells.com/switches/modular-range/coral-modular-range/9-m-cover-plate-ahlplcwv09.html,,Standard,SKUAHLPLCWV09,428.00,275.00,N/A,N/A,Key Features Product is fitted in Robust designed assembly plates smug fit on the wall Dust Free Glossy Finish Pure White Color Warranty : 1 Year (Against Manufacturing Defect only) Note: MRP includes the cost of cover frame only. Switches/Sockets/Other support modules cost extra. Disclaimer: Product Images are for illustrative purpose only and may be differ from the actual product.,https://havells.com/media/catalog/product/cache/844a913d283fe95e56e39582c5f2767b/import/Switches/AHLPLCWV09.jpg,N/A,N/A,N/A,Warranty : 1 Year,N/A,"ISI, ul, Ce, CE, ce, isi",onsWashing,India,N/A
Havells,Switchgear_Modular,coral,https://havells.com/switches/modular-range/coral-modular-range/8-m-coral-white-plate-v-ahlplcwv08.html,,Standard,SKUAHLPLCWV08,385.00,245.00,N/A,N/A,Key Features Product is fitted in Robust designed assembly plates smug fit on the wall Dust Free Glossy Finish Pure White Color Warranty : 1 Year (Against Manufacturing Defect only) Note: MRP includes the cost of cover frame only. Switches/Sockets/Other support modules cost extra. Disclaimer: Product Images are for illustrative purpose only and may be differ from the actual product.,https://havells.com/media/catalog/product/cache/844a913d283fe95e56e39582c5f2767b/import/Switches/AHLPLCWV08.jpg,N/A,N/A,N/A,Warranty : 1 Year,N/A,"ISI, ul, Ce, CE, ce, isi",onsWashing,India,N/A
Havells,Switchgear_Modular,coral,https://havells.com/switches/modular-range/coral-modular-range/6-m-cover-frame-ahlplcwv06.html,,Standard,SKUAHLPLCWV06,293.00,190.00,N/A,N/A,Key Features Product is fitted in Robust designed assembly plates smug fit on the wall Dust Free Glossy Finish Pure White Color Warranty : 10 Years of Warranty (Against Manufacturing Defect only) Note: MRP includes the cost of cover frame only. Switches/Sockets/Other support modules cost extra. Disclaimer: Product Images are for illustrative purpose only and may be differ from the actual product.,https://havells.com/media/catalog/product/cache/844a913d283fe95e56e39582c5f2767b/import/Switches/AHLPLCWV06.jpg,N/A,N/A,N/A,Warranty : 10 Years,N/A,"ISI, ul, Ce, CE, ce, isi",onsWashing,India,N/A
Havells,Switchgear_Modular,coral,https://havells.com/switches/modular-range/coral-modular-range/4-m-coral-white-plate-ahlplcwv04.html,,Standard,SKUAHLPLCWV04,209.00,135.00,N/A,N/A,Key Features Product is fitted in Robust designed assembly plates smug fit on the wall Dust Free Glossy Finish Pure White Color Warranty : 1 Year (Against Manufacturing Defect only) Note: MRP includes the cost of cover frame only. Switches/Sockets/Other support modules cost extra. Disclaimer: Product Images are for illustrative purpose only and may be differ from the actual product.,https://havells.com/media/catalog/product/cache/844a913d283fe95e56e39582c5f2767b/import/Switches/AHLPLCWV04.jpg,N/A,N/A,N/A,Warranty : 1 Year,N/A,"ISI, ul, Ce, CE, ce, isi",onsWashing,India,N/A
Havells,Switchgear_Modular,coral,https://havells.com/switches/modular-range/coral-modular-range/3-m-coral-white-plate-ahlplcwv03.html,,Standard,SKUAHLPLCWV03,168.00,110.00,N/A,N/A,Key Features Product is fitted in Robust designed assembly plates smug fit on the wall Dust Free Glossy Finish Pure White Color Warranty : 1 Year (Against Manufacturing Defect only) Note: MRP includes the cost of cover frame only. Switches/Sockets/Other support modules cost extra. Disclaimer: Product Images are for illustrative purpose only and may be differ from the actual product.,https://havells.com/media/catalog/product/cache/844a913d283fe95e56e39582c5f2767b/import/Switches/AHLPLCWV03.jpg,N/A,N/A,N/A,Warranty : 1 Year,N/A,"ISI, ul, Ce, CE, ce, isi",onsWashing,India,N/A
Havells,Switchgear_Modular,coral,https://havells.com/switches/modular-range/coral-modular-range/2-m-coral-white-plate-ahlplcwv02.html,,Standard,SKUAHLPLCWV02,151.00,95,N/A,N/A,Key Features Product is fitted in Robust designed assembly plates smug fit on the wall Dust Free Glossy Finish Pure White Color Warranty : 1 Year (Against Manufacturing Defect only) Note: MRP includes the cost of cover frame only. Switches/Sockets/Other support modules cost extra. Disclaimer: Product Images are for illustrative purpose only and may be differ from the actual product.,https://havells.com/media/catalog/product/cache/844a913d283fe95e56e39582c5f2767b/import/Switches/AHLPLCWV02.jpg,N/A,N/A,N/A,Warranty : 1 Year,N/A,"ISI, ul, Ce, CE, ce, isi",onsWashing,India,N/A
Havells,Switchgear_Modular,coral,https://havells.com/switches/modular-range/coral-modular-range/1-m-coral-white-plate-ahlplcwv01.html,,Standard,SKUAHLPLCWV01,145.00,95,N/A,N/A,Key Features Product is fitted in Robust designed assembly plates smug fit on the wall Dust Free Glossy Finish Pure White Color Warranty : 1 Year (Against Manufacturing Defect only) Note: MRP includes the cost of cover frame only. Switches/Sockets/Other support modules cost extra. Disclaimer: Product Images are for illustrative purpose only and may be differ from the actual product.,https://havells.com/media/catalog/product/cache/844a913d283fe95e56e39582c5f2767b/import/Switches/AHLPLCWV01.jpg,N/A,N/A,N/A,Warranty : 1 Year,N/A,"ISI, ul, Ce, CE, ce, isi",onsWashing,India,N/A
Havells,Switchgear_Modular,coral,https://havells.com/switches/modular-range/coral-modular-range/8-m-cover-plate-h-ahlplcwh08.html,,Standard,SKUAHLPLCWH08,385.00,245.00,N/A,N/A,Key Features Product is fitted in Robust designed assembly plates smug fit on the wall Dust Free Glossy Finish Pure White Color Warranty : 1 Year (Against Manufacturing Defect only) Note: MRP includes the cost of cover frame only. Switches/Sockets/Other support modules cost extra. Disclaimer: Product Images are for illustrative purpose only and may be differ from the actual product.,https://havells.com/media/catalog/product/cache/844a913d283fe95e56e39582c5f2767b/import/Switches/AHLPLCWH08.jpg,N/A,N/A,N/A,Warranty : 1 Year,N/A,"ISI, ul, Ce, CE, ce, isi",onsWashing,India,N/A
Havells,Switchgear_Modular,coral,https://havells.com/switches/modular-range/coral-modular-range/tv-socket-ahlktow000.html,,Standard,SKUAHLKTOW000,201.00,130.00,N/A,N/A,Key Features Product is fitted in Robust designed assembly plates smug fit on the wall Dust Free Glossy Finish Pure White Color Warranty : 10 Year (Against Manufacturing Defect only) Disclaimer: Product Images are for illustrative purpose only and may be differ from the actual product.,https://havells.com/media/catalog/product/cache/844a913d283fe95e56e39582c5f2767b/a/h/ahlktow000_1_.jpg,N/A,N/A,N/A,Warranty : 10 Year,N/A,"ISI, ul, Ce, CE, ce, isi",onsWashing,India,N/A
Havells,Switchgear_Modular,coral,https://havells.com/switches/modular-range/coral-modular-range/6-a-3-pin-shuttered-socket-ahlkpxw063.html,,Standard,SKUAHLKPXW063,216.00,140.00,N/A,N/A,Key Features Product is fitted in Robust designed assembly plates smug fit on the wall Dust Free Glossy Finish Pure White Color Warranty : 10 Year (Against Manufacturing Defect only) Disclaimer: Product Images are for illustrative purpose only and may be differ from the actual product.,https://havells.com/media/catalog/product/cache/844a913d283fe95e56e39582c5f2767b/a/h/ahlkpxw063_1_.jpg,N/A,N/A,N/A,Warranty : 10 Year,N/A,"ISI, ul, Ce, ISI Marked, CE, ce, isi",onsWashing,India,N/A
